order_id,date,region,product,category,customer_id,customer_segment,channel,quantity,unit_price,discount_pct,revenue,cost,profit
10261,2026-03-05,South,Product A,Core,CUST1248,Loyal,Online,4,500,5,1900.0,1200.0,700.0
10262,2026-03-05,West,Product A,Core,CUST1424,At Risk,Online,2,500,0,1000.0,600.0,400.0
10263,2026-03-05,North,Product C,Accessory,CUST1277,New,Retail Store,1,300,0,300.0,180.0,120.0
10264,2026-03-05,South,Product C,Accessory,CUST1276,Loyal,Online,2,300,15,510.0,360.0,150.0
10265,2026-03-05,East,Product A,Core,CUST1025,Loyal,Online,4,500,0,2000.0,1200.0,800.0
10266,2026-03-05,South,Product A,Core,CUST1571,At Risk,Retail Store,1,500,0,500.0,300.0,200.0
10267,2026-03-05,West,Product D,Accessory,CUST1135,Champions,Retail Store,3,1200,10,3240.0,2160.0,1080.0
10268,2026-03-05,West,Product A,Core,CUST1316,Loyal,Online,1,500,5,475.0,300.0,175.0
10269,2026-03-05,North,Product B,Core,CUST1208,Champions,Partner,1,750,0,750.0,450.0,300.0
10270,2026-03-05,North,Product A,Core,CUST1494,At Risk,Online,1,500,0,500.0,300.0,200.0
10271,2026-03-05,South,Product A,Core,CUST1205,Loyal,Online,2,500,0,1000.0,600.0,400.0
10272,2026-03-05,North,Product C,Accessory,CUST1359,New,Partner,4,300,5,1140.0,720.0,420.0
10273,2026-03-05,South,Product C,Accessory,CUST1040,New,Retail Store,4,300,15,1020.0,720.0,300.0
10274,2026-03-05,South,Product C,Accessory,CUST1428,Champions,Online,4,300,15,1020.0,720.0,300.0
10275,2026-03-05,North,Product D,Accessory,CUST1267,Loyal,Online,4,1200,0,4800.0,2880.0,1920.0
10276,2026-03-05,East,Product C,Accessory,CUST1481,Loyal,Retail Store,3,300,0,900.0,540.0,360.0
10277,2026-03-05,North,Product B,Core,CUST1511,At Risk,Online,1,750,5,712.5,450.0,262.5
10278,2026-03-05,West,Product A,Core,CUST1516,Loyal,Online,4,500,0,2000.0,1200.0,800.0
10279,2026-03-05,South,Product B,Core,CUST1280,Champions,Online,2,750,0,1500.0,900.0,600.0
10280,2026-03-05,East,Product B,Core,CUST1289,Champions,Online,4,750,10,2700.0,1800.0,900.0
10281,2026-03-05,West,Product C,Accessory,CUST1099,Lost,Online,1,300,0,300.0,180.0,120.0
10282,2026-03-05,West,Product B,Core,CUST1189,Loyal,Partner,2,750,5,1425.0,900.0,525.0
10283,2026-03-05,East,Product A,Core,CUST1202,New,Retail Store,3,500,0,1500.0,900.0,600.0
10284,2026-03-05,South,Product A,Core,CUST1041,At Risk,Online,3,500,15,1275.0,900.0,375.0
10285,2026-03-05,West,Product A,Core,CUST1156,Loyal,Retail Store,2,500,10,900.0,600.0,300.0
10286,2026-03-05,South,Product A,Core,CUST1427,At Risk,Partner,1,500,5,475.0,300.0,175.0
10287,2026-03-05,West,Product B,Core,CUST1462,Lost,Online,4,750,15,2550.0,1800.0,750.0
10288,2026-03-05,West,Product A,Core,CUST1195,Loyal,Online,2,500,5,950.0,600.0,350.0
10289,2026-03-05,North,Product D,Accessory,CUST1515,Loyal,Retail Store,2,1200,0,2400.0,1440.0,960.0
10290,2026-03-05,East,Product A,Core,CUST1353,New,Online,3,500,15,1275.0,900.0,375.0
10291,2026-03-05,East,Product D,Accessory,CUST1292,Lost,Online,1,1200,0,1200.0,720.0,480.0
10292,2026-03-05,South,Product A,Core,CUST1501,Lost,Online,1,500,0,500.0,300.0,200.0
10293,2026-03-05,South,Product A,Core,CUST1417,At Risk,Retail Store,2,500,0,1000.0,600.0,400.0
10294,2026-03-05,South,Product B,Core,CUST1598,Lost,Online,4,750,20,2400.0,1800.0,600.0
10295,2026-03-05,South,Product D,Accessory,CUST1547,Champions,Online,4,1200,5,4560.0,2880.0,1680.0
10296,2026-03-05,East,Product D,Accessory,CUST1480,New,Online,2,1200,5,2280.0,1440.0,840.0
10297,2026-03-06,South,Product C,Accessory,CUST1500,At Risk,Retail Store,4,300,5,1140.0,720.0,420.0
10298,2026-03-06,East,Product C,Accessory,CUST1314,Loyal,Online,4,300,5,1140.0,720.0,420.0
10299,2026-03-06,North,Product D,Accessory,CUST1450,Champions,Online,3,1200,0,3600.0,2160.0,1440.0
10300,2026-03-06,East,Product A,Core,CUST1415,Loyal,Retail Store,1,500,10,450.0,300.0,150.0
10301,2026-03-06,North,Product A,Core,CUST1116,At Risk,Retail Store,4,500,0,2000.0,1200.0,800.0
10302,2026-03-06,North,Product A,Core,CUST1043,Loyal,Online,3,500,10,1350.0,900.0,450.0
10303,2026-03-06,West,Product C,Accessory,CUST1126,Loyal,Online,2,300,5,570.0,360.0,210.0
10304,2026-03-06,South,Product B,Core,CUST1336,Champions,Retail Store,2,750,20,1200.0,900.0,300.0
10305,2026-03-06,North,Product B,Core,CUST1001,New,Online,1,750,10,675.0,450.0,225.0
10306,2026-03-06,South,Product D,Accessory,CUST1505,At Risk,Online,1,1200,5,1140.0,720.0,420.0
10307,2026-03-06,North,Product A,Core,CUST1238,Champions,Online,4,500,5,1900.0,1200.0,700.0
10308,2026-03-06,South,Product B,Core,CUST1093,Loyal,Retail Store,2,750,5,1425.0,900.0,525.0
10309,2026-03-06,East,Product D,Accessory,CUST1499,New,Retail Store,2,1200,0,2400.0,1440.0,960.0
10310,2026-03-06,North,Product A,Core,CUST1310,New,Online,3,500,0,1500.0,900.0,600.0
10311,2026-03-06,West,Product C,Accessory,CUST1045,At Risk,Online,1,300,0,300.0,180.0,120.0
10312,2026-03-06,West,Product A,Core,CUST1282,Loyal,Online,3,500,10,1350.0,900.0,450.0
10313,2026-03-06,South,Product B,Core,CUST1533,At Risk,Online,4,750,0,3000.0,1800.0,1200.0
10314,2026-03-06,South,Product D,Accessory,CUST1067,Loyal,Retail Store,3,1200,0,3600.0,2160.0,1440.0
10315,2026-03-06,South,Product B,Core,CUST1209,New,Online,3,750,0,2250.0,1350.0,900.0
10316,2026-03-06,North,Product B,Core,CUST1024,At Risk,Retail Store,1,750,10,675.0,450.0,225.0
10317,2026-03-06,West,Product A,Core,CUST1262,Loyal,Online,1,500,0,500.0,300.0,200.0
10318,2026-03-06,East,Product D,Accessory,CUST1161,Lost,Retail Store,1,1200,0,1200.0,720.0,480.0
10319,2026-03-06,East,Product C,Accessory,CUST1506,Loyal,Online,2,300,5,570.0,360.0,210.0
10320,2026-03-06,West,Product A,Core,CUST1237,At Risk,Online,1,500,5,475.0,300.0,175.0
10321,2026-03-06,East,Product C,Accessory,CUST1415,Loyal,Retail Store,4,300,10,1080.0,720.0,360.0
10322,2026-03-06,North,Product B,Core,CUST1447,At Risk,Online,2,750,20,1200.0,900.0,300.0
10323,2026-03-06,South,Product B,Core,CUST1551,Loyal,Online,2,750,5,1425.0,900.0,525.0
10324,2026-03-06,North,Product D,Accessory,CUST1457,New,Online,1,1200,0,1200.0,720.0,480.0
10325,2026-03-06,West,Product C,Accessory,CUST1063,At Risk,Retail Store,1,300,5,285.0,180.0,105.0
10326,2026-03-06,East,Product C,Accessory,CUST1535,Loyal,Retail Store,3,300,0,900.0,540.0,360.0
10327,2026-03-06,East,Product D,Accessory,CUST1035,Loyal,Retail Store,3,1200,5,3420.0,2160.0,1260.0
10328,2026-03-06,East,Product D,Accessory,CUST1299,At Risk,Online,1,1200,5,1140.0,720.0,420.0
10329,2026-03-06,South,Product B,Core,CUST1034,New,Online,1,750,5,712.5,450.0,262.5
10330,2026-03-06,East,Product C,Accessory,CUST1113,New,Retail Store,3,300,5,855.0,540.0,315.0
10331,2026-03-06,South,Product B,Core,CUST1466,At Risk,Online,1,750,15,637.5,450.0,187.5
10332,2026-03-06,East,Product A,Core,CUST1239,Champions,Online,3,500,10,1350.0,900.0,450.0
10333,2026-03-06,West,Product B,Core,CUST1576,Lost,Online,3,750,15,1912.5,1350.0,562.5
10334,2026-03-06,East,Product B,Core,CUST1158,At Risk,Online,2,750,0,1500.0,900.0,600.0
10335,2026-03-06,South,Product D,Accessory,CUST1229,Champions,Online,3,1200,0,3600.0,2160.0,1440.0
10336,2026-03-06,South,Product C,Accessory,CUST1513,Loyal,Retail Store,2,300,10,540.0,360.0,180.0
10337,2026-03-06,North,Product B,Core,CUST1540,Lost,Online,4,750,15,2550.0,1800.0,750.0
10338,2026-03-06,South,Product B,Core,CUST1385,Lost,Retail Store,1,750,0,750.0,450.0,300.0
10339,2026-03-06,East,Product D,Accessory,CUST1298,At Risk,Online,4,1200,0,4800.0,2880.0,1920.0
10340,2026-03-06,West,Product D,Accessory,CUST1033,Loyal,Retail Store,3,1200,5,3420.0,2160.0,1260.0
10341,2026-03-06,South,Product A,Core,CUST1152,Champions,Online,1,500,10,450.0,300.0,150.0
10342,2026-03-06,North,Product A,Core,CUST1548,At Risk,Online,3,500,5,1425.0,900.0,525.0
10343,2026-03-06,South,Product B,Core,CUST1175,Champions,Online,4,750,15,2550.0,1800.0,750.0
10344,2026-03-06,West,Product B,Core,CUST1322,Loyal,Retail Store,3,750,0,2250.0,1350.0,900.0
10345,2026-03-06,West,Product B,Core,CUST1104,At Risk,Online,4,750,5,2850.0,1800.0,1050.0
10346,2026-03-07,South,Product A,Core,CUST1082,At Risk,Online,3,500,20,1200.0,900.0,300.0
10347,2026-03-07,North,Product A,Core,CUST1562,At Risk,Online,2,500,5,950.0,600.0,350.0
10348,2026-03-07,West,Product A,Core,CUST1329,Loyal,Online,3,500,0,1500.0,900.0,600.0
10349,2026-03-07,South,Product A,Core,CUST1489,New,Retail Store,3,500,10,1350.0,900.0,450.0
10350,2026-03-07,South,Product B,Core,CUST1193,At Risk,Online,2,750,10,1350.0,900.0,450.0
10351,2026-03-07,West,Product A,Core,CUST1395,New,Retail Store,3,500,10,1350.0,900.0,450.0
10352,2026-03-07,South,Product B,Core,CUST1156,Loyal,Retail Store,3,750,15,1912.5,1350.0,562.5
10353,2026-03-07,North,Product C,Accessory,CUST1212,Loyal,Online,1,300,5,285.0,180.0,105.0
10354,2026-03-07,South,Product A,Core,CUST1120,New,Online,2,500,10,900.0,600.0,300.0
10355,2026-03-07,West,Product C,Accessory,CUST1517,At Risk,Online,1,300,15,255.0,180.0,75.0
10356,2026-03-07,North,Product B,Core,CUST1562,At Risk,Partner,4,750,5,2850.0,1800.0,1050.0
10357,2026-03-07,East,Product A,Core,CUST1061,New,Retail Store,1,500,0,500.0,300.0,200.0
10358,2026-03-07,East,Product B,Core,CUST1181,Lost,Retail Store,4,750,10,2700.0,1800.0,900.0
10359,2026-03-07,North,Product B,Core,CUST1179,At Risk,Retail Store,1,750,15,637.5,450.0,187.5
10360,2026-03-07,West,Product A,Core,CUST1350,At Risk,Retail Store,4,500,5,1900.0,1200.0,700.0
10361,2026-03-07,East,Product A,Core,CUST1035,Loyal,Online,2,500,0,1000.0,600.0,400.0
10362,2026-03-07,South,Product D,Accessory,CUST1326,At Risk,Online,3,1200,5,3420.0,2160.0,1260.0
10363,2026-03-07,South,Product A,Core,CUST1149,Champions,Online,4,500,10,1800.0,1200.0,600.0
10364,2026-03-07,East,Product B,Core,CUST1172,Loyal,Online,4,750,10,2700.0,1800.0,900.0
10365,2026-03-07,East,Product C,Accessory,CUST1101,At Risk,Partner,4,300,5,1140.0,720.0,420.0
10366,2026-03-07,West,Product C,Accessory,CUST1040,New,Partner,2,300,0,600.0,360.0,240.0
10367,2026-03-07,East,Product A,Core,CUST1457,New,Retail Store,1,500,0,500.0,300.0,200.0
10368,2026-03-07,South,Product A,Core,CUST1109,Lost,Retail Store,2,500,15,850.0,600.0,250.0
10369,2026-03-07,North,Product B,Core,CUST1233,New,Retail Store,2,750,5,1425.0,900.0,525.0
10370,2026-03-07,East,Product B,Core,CUST1072,Lost,Retail Store,2,750,0,1500.0,900.0,600.0
10371,2026-03-07,West,Product D,Accessory,CUST1163,Champions,Retail Store,1,1200,0,1200.0,720.0,480.0
10372,2026-03-07,East,Product A,Core,CUST1445,At Risk,Online,3,500,5,1425.0,900.0,525.0
10373,2026-03-07,West,Product B,Core,CUST1036,Champions,Partner,4,750,0,3000.0,1800.0,1200.0
10374,2026-03-07,West,Product A,Core,CUST1566,At Risk,Retail Store,2,500,10,900.0,600.0,300.0
10375,2026-03-07,South,Product B,Core,CUST1438,At Risk,Retail Store,4,750,15,2550.0,1800.0,750.0
10376,2026-03-07,North,Product A,Core,CUST1335,At Risk,Partner,3,500,0,1500.0,900.0,600.0
10377,2026-03-07,North,Product D,Accessory,CUST1576,Lost,Online,1,1200,0,1200.0,720.0,480.0
10378,2026-03-07,East,Product B,Core,CUST1553,Lost,Online,4,750,0,3000.0,1800.0,1200.0
10379,2026-03-07,East,Product C,Accessory,CUST1184,At Risk,Online,1,300,15,255.0,180.0,75.0
10380,2026-03-07,North,Product A,Core,CUST1118,New,Online,3,500,5,1425.0,900.0,525.0
10381,2026-03-07,North,Product B,Core,CUST1154,Champions,Retail Store,3,750,0,2250.0,1350.0,900.0
10382,2026-03-07,East,Product B,Core,CUST1284,New,Online,4,750,5,2850.0,1800.0,1050.0
10383,2026-03-07,North,Product A,Core,CUST1021,Loyal,Retail Store,3,500,15,1275.0,900.0,375.0
10384,2026-03-07,East,Product D,Accessory,CUST1305,New,Retail Store,3,1200,5,3420.0,2160.0,1260.0
10385,2026-03-07,East,Product D,Accessory,CUST1367,At Risk,Online,1,1200,0,1200.0,720.0,480.0
10386,2026-03-07,West,Product B,Core,CUST1053,At Risk,Retail Store,3,750,0,2250.0,1350.0,900.0
10387,2026-03-07,East,Product D,Accessory,CUST1092,New,Retail Store,1,1200,0,1200.0,720.0,480.0
10388,2026-03-07,East,Product B,Core,CUST1060,At Risk,Online,2,750,0,1500.0,900.0,600.0
10389,2026-03-07,East,Product B,Core,CUST1188,At Risk,Retail Store,1,750,5,712.5,450.0,262.5
10390,2026-03-07,West,Product B,Core,CUST1323,New,Online,4,750,20,2400.0,1800.0,600.0
10391,2026-03-07,West,Product B,Core,CUST1316,Loyal,Online,3,750,10,2025.0,1350.0,675.0
10392,2026-03-07,West,Product B,Core,CUST1365,New,Retail Store,1,750,0,750.0,450.0,300.0
10393,2026-03-07,South,Product C,Accessory,CUST1478,At Risk,Online,1,300,0,300.0,180.0,120.0
10394,2026-03-07,West,Product C,Accessory,CUST1251,Lost,Online,1,300,5,285.0,180.0,105.0
10395,2026-03-07,North,Product B,Core,CUST1152,Champions,Partner,2,750,0,1500.0,900.0,600.0
10396,2026-03-07,West,Product D,Accessory,CUST1557,New,Online,3,1200,0,3600.0,2160.0,1440.0
10397,2026-03-07,West,Product C,Accessory,CUST1077,At Risk,Online,1,300,5,285.0,180.0,105.0
10398,2026-03-07,West,Product C,Accessory,CUST1211,New,Retail Store,3,300,0,900.0,540.0,360.0
10399,2026-03-07,South,Product A,Core,CUST1114,Loyal,Online,4,500,5,1900.0,1200.0,700.0
10400,2026-03-07,North,Product A,Core,CUST1222,At Risk,Online,3,500,10,1350.0,900.0,450.0
10401,2026-03-07,South,Product B,Core,CUST1166,At Risk,Retail Store,2,750,10,1350.0,900.0,450.0
10402,2026-03-07,West,Product C,Accessory,CUST1574,Lost,Retail Store,2,300,5,570.0,360.0,210.0
10403,2026-03-07,South,Product B,Core,CUST1128,Champions,Online,2,750,0,1500.0,900.0,600.0
10404,2026-03-07,South,Product B,Core,CUST1179,At Risk,Online,4,750,5,2850.0,1800.0,1050.0
10405,2026-03-08,North,Product B,Core,CUST1198,Loyal,Online,3,750,5,2137.5,1350.0,787.5
10406,2026-03-08,South,Product B,Core,CUST1198,Loyal,Online,1,750,0,750.0,450.0,300.0
10407,2026-03-08,North,Product A,Core,CUST1530,At Risk,Retail Store,4,500,20,1600.0,1200.0,400.0
10408,2026-03-08,North,Product D,Accessory,CUST1242,Loyal,Retail Store,1,1200,0,1200.0,720.0,480.0
10409,2026-03-08,West,Product A,Core,CUST1256,At Risk,Online,4,500,5,1900.0,1200.0,700.0
10410,2026-03-08,West,Product A,Core,CUST1244,At Risk,Retail Store,4,500,10,1800.0,1200.0,600.0
10411,2026-03-08,North,Product B,Core,CUST1091,At Risk,Online,3,750,15,1912.5,1350.0,562.5
10412,2026-03-08,North,Product C,Accessory,CUST1466,At Risk,Online,4,300,10,1080.0,720.0,360.0
10413,2026-03-08,North,Product B,Core,CUST1153,New,Retail Store,3,750,5,2137.5,1350.0,787.5
10414,2026-03-08,North,Product B,Core,CUST1430,Lost,Retail Store,4,750,0,3000.0,1800.0,1200.0
10415,2026-03-08,North,Product A,Core,CUST1093,Loyal,Online,4,500,0,2000.0,1200.0,800.0
10416,2026-03-08,North,Product B,Core,CUST1075,Loyal,Retail Store,2,750,0,1500.0,900.0,600.0
10417,2026-03-08,East,Product A,Core,CUST1281,Loyal,Online,4,500,0,2000.0,1200.0,800.0
10418,2026-03-08,North,Product A,Core,CUST1195,Loyal,Partner,1,500,20,400.0,300.0,100.0
10419,2026-03-08,North,Product B,Core,CUST1067,Loyal,Online,2,750,5,1425.0,900.0,525.0
10420,2026-03-08,North,Product B,Core,CUST1119,At Risk,Online,3,750,10,2025.0,1350.0,675.0
10421,2026-03-08,East,Product C,Accessory,CUST1130,Loyal,Retail Store,3,300,5,855.0,540.0,315.0
10422,2026-03-08,North,Product A,Core,CUST1430,Lost,Online,3,500,0,1500.0,900.0,600.0
10423,2026-03-08,South,Product A,Core,CUST1123,New,Retail Store,3,500,10,1350.0,900.0,450.0
10424,2026-03-08,South,Product B,Core,CUST1520,Lost,Online,3,750,0,2250.0,1350.0,900.0
10425,2026-03-08,West,Product A,Core,CUST1371,Loyal,Retail Store,4,500,0,2000.0,1200.0,800.0
10426,2026-03-08,East,Product A,Core,CUST1237,At Risk,Retail Store,4,500,0,2000.0,1200.0,800.0
10427,2026-03-08,North,Product C,Accessory,CUST1154,Champions,Retail Store,2,300,10,540.0,360.0,180.0
10428,2026-03-08,North,Product C,Accessory,CUST1461,Champions,Online,4,300,0,1200.0,720.0,480.0
10429,2026-03-08,South,Product C,Accessory,CUST1355,New,Retail Store,2,300,0,600.0,360.0,240.0
10430,2026-03-08,North,Product A,Core,CUST1509,Champions,Retail Store,4,500,10,1800.0,1200.0,600.0
10431,2026-03-08,North,Product A,Core,CUST1229,Champions,Partner,1,500,5,475.0,300.0,175.0
10432,2026-03-08,North,Product A,Core,CUST1346,Lost,Online,3,500,10,1350.0,900.0,450.0
10433,2026-03-08,South,Product C,Accessory,CUST1126,Loyal,Online,4,300,5,1140.0,720.0,420.0
10434,2026-03-08,West,Product A,Core,CUST1123,New,Online,4,500,5,1900.0,1200.0,700.0
10435,2026-03-08,East,Product B,Core,CUST1518,Champions,Retail Store,2,750,0,1500.0,900.0,600.0
10436,2026-03-08,North,Product B,Core,CUST1481,Loyal,Online,2,750,5,1425.0,900.0,525.0
10437,2026-03-08,South,Product A,Core,CUST1085,Champions,Online,3,500,0,1500.0,900.0,600.0
10438,2026-03-08,West,Product C,Accessory,CUST1323,New,Retail Store,3,300,15,765.0,540.0,225.0
10439,2026-03-08,South,Product B,Core,CUST1052,At Risk,Online,3,750,0,2250.0,1350.0,900.0
10440,2026-03-08,East,Product C,Accessory,CUST1491,At Risk,Online,4,300,0,1200.0,720.0,480.0
10441,2026-03-09,West,Product D,Accessory,CUST1101,At Risk,Retail Store,4,1200,20,3840.0,2880.0,960.0
10442,2026-03-09,South,Product A,Core,CUST1159,At Risk,Online,1,500,0,500.0,300.0,200.0
10443,2026-03-09,North,Product D,Accessory,CUST1132,New,Partner,1,1200,5,1140.0,720.0,420.0
10444,2026-03-09,East,Product A,Core,CUST1426,Loyal,Online,3,500,15,1275.0,900.0,375.0
10445,2026-03-09,South,Product A,Core,CUST1225,Lost,Retail Store,3,500,5,1425.0,900.0,525.0
10446,2026-03-09,East,Product A,Core,CUST1457,New,Online,3,500,0,1500.0,900.0,600.0
10447,2026-03-09,North,Product A,Core,CUST1481,Loyal,Online,2,500,0,1000.0,600.0,400.0
10448,2026-03-09,South,Product A,Core,CUST1374,Loyal,Partner,3,500,5,1425.0,900.0,525.0
10449,2026-03-09,West,Product A,Core,CUST1415,Loyal,Retail Store,1,500,10,450.0,300.0,150.0
10450,2026-03-09,West,Product A,Core,CUST1042,At Risk,Online,4,500,0,2000.0,1200.0,800.0
10451,2026-03-09,North,Product D,Accessory,CUST1042,At Risk,Retail Store,1,1200,10,1080.0,720.0,360.0
10452,2026-03-09,East,Product D,Accessory,CUST1177,Lost,Online,1,1200,5,1140.0,720.0,420.0
10453,2026-03-09,South,Product A,Core,CUST1237,At Risk,Online,1,500,0,500.0,300.0,200.0
10454,2026-03-09,North,Product D,Accessory,CUST1279,Lost,Partner,2,1200,0,2400.0,1440.0,960.0
10455,2026-03-09,East,Product B,Core,CUST1038,Loyal,Online,3,750,0,2250.0,1350.0,900.0
10456,2026-03-09,East,Product D,Accessory,CUST1395,New,Retail Store,3,1200,20,2880.0,2160.0,720.0
10457,2026-03-09,East,Product A,Core,CUST1076,Loyal,Online,4,500,0,2000.0,1200.0,800.0
10458,2026-03-09,South,Product D,Accessory,CUST1455,Loyal,Online,2,1200,0,2400.0,1440.0,960.0
10459,2026-03-09,North,Product A,Core,CUST1563,At Risk,Retail Store,3,500,0,1500.0,900.0,600.0
10460,2026-03-09,North,Product A,Core,CUST1147,New,Retail Store,3,500,0,1500.0,900.0,600.0
10461,2026-03-09,East,Product A,Core,CUST1339,Lost,Partner,1,500,10,450.0,300.0,150.0
10462,2026-03-09,West,Product D,Accessory,CUST1444,Loyal,Partner,3,1200,5,3420.0,2160.0,1260.0
10463,2026-03-09,North,Product A,Core,CUST1126,Loyal,Online,1,500,10,450.0,300.0,150.0
10464,2026-03-09,East,Product B,Core,CUST1404,Lost,Retail Store,1,750,0,750.0,450.0,300.0
10465,2026-03-09,North,Product A,Core,CUST1501,Lost,Retail Store,2,500,10,900.0,600.0,300.0
10466,2026-03-09,North,Product C,Accessory,CUST1588,Loyal,Online,3,300,5,855.0,540.0,315.0
10467,2026-03-09,South,Product A,Core,CUST1079,At Risk,Online,3,500,0,1500.0,900.0,600.0
10468,2026-03-09,North,Product D,Accessory,CUST1145,Loyal,Online,2,1200,15,2040.0,1440.0,600.0
10469,2026-03-09,East,Product D,Accessory,CUST1472,Champions,Online,2,1200,5,2280.0,1440.0,840.0
10470,2026-03-09,South,Product C,Accessory,CUST1367,At Risk,Online,4,300,20,960.0,720.0,240.0
10471,2026-03-09,East,Product A,Core,CUST1569,New,Online,2,500,10,900.0,600.0,300.0
10472,2026-03-09,North,Product A,Core,CUST1164,New,Online,3,500,10,1350.0,900.0,450.0
10473,2026-03-09,North,Product B,Core,CUST1504,New,Online,2,750,20,1200.0,900.0,300.0
10474,2026-03-09,North,Product D,Accessory,CUST1187,Champions,Retail Store,3,1200,10,3240.0,2160.0,1080.0
10475,2026-03-09,West,Product B,Core,CUST1249,New,Online,3,750,10,2025.0,1350.0,675.0
10476,2026-03-09,North,Product A,Core,CUST1061,New,Online,1,500,5,475.0,300.0,175.0
10477,2026-03-09,South,Product A,Core,CUST1079,At Risk,Online,2,500,10,900.0,600.0,300.0
10478,2026-03-09,East,Product B,Core,CUST1142,Lost,Partner,2,750,5,1425.0,900.0,525.0
10479,2026-03-09,South,Product A,Core,CUST1081,New,Online,4,500,0,2000.0,1200.0,800.0
10480,2026-03-09,West,Product C,Accessory,CUST1201,Lost,Online,1,300,0,300.0,180.0,120.0
10481,2026-03-09,East,Product A,Core,CUST1069,New,Partner,4,500,5,1900.0,1200.0,700.0
10482,2026-03-09,East,Product A,Core,CUST1291,Champions,Retail Store,1,500,0,500.0,300.0,200.0
10483,2026-03-09,North,Product A,Core,CUST1196,New,Online,1,500,10,450.0,300.0,150.0
10484,2026-03-09,East,Product C,Accessory,CUST1559,New,Retail Store,2,300,5,570.0,360.0,210.0
10485,2026-03-09,North,Product D,Accessory,CUST1289,Champions,Online,2,1200,0,2400.0,1440.0,960.0
10486,2026-03-10,West,Product A,Core,CUST1541,New,Online,3,500,10,1350.0,900.0,450.0
10487,2026-03-10,North,Product A,Core,CUST1419,Lost,Retail Store,3,500,5,1425.0,900.0,525.0
10488,2026-03-10,East,Product B,Core,CUST1534,Champions,Online,1,750,0,750.0,450.0,300.0
10489,2026-03-10,South,Product B,Core,CUST1338,Champions,Online,3,750,10,2025.0,1350.0,675.0
